essayid,chars,words,commas,apostrophes,punctuations,avg_word_length,sentences,questions,avg_word_sentence,POS,POS/total_words,prompt_words,prompt_words/total_words,synonym_words,synonym_words/total_words,unstemmed,stemmed,score
1091,2333,486,7,13,0,4.800411523,23,1,21.13043478,480.99168399999996,0.989694823,222,0.456790123,123,0.25308642,518,493,4
1059,3039,618,31,17,0,4.917475728,32,3,19.3125,613.6623165,0.992981095,291,0.470873786,137,0.22168284800000002,678,657,3
1499,2275,466,4,11,0,4.881974249,19,2,24.52631579,459.3174259,0.985659712,246,0.5278969960000001,120,0.25751073,510,489,3
1407,2092,385,8,10,0,5.433766234,18,0,21.38888889,383.6597041,0.9965187120000001,167,0.433766234,82,0.212987013,505,487,4
147,3472,700,6,10,1,4.96,29,1,24.13793103,694.3256595,0.9918937990000001,324,0.46285714299999997,184,0.262857143,726,687,4
1164,1697,345,0,14,0,4.91884058,20,1,17.25,339.6529412,0.9845012790000001,139,0.402898551,86,0.249275362,389,376,4
1770,1654,327,4,2,0,5.058103976,22,0,14.86363636,320.9875389,0.981613269,121,0.370030581,98,0.29969419,395,376,2
970,1444,292,18,13,0,4.945205479,20,0,14.6,289.6505747,0.991954023,136,0.465753425,59,0.202054795,284,282,3
984,3342,674,44,13,8,4.9584569730000005,29,10,23.24137931,670.3224206,0.994543651,325,0.48219584600000004,138,0.204747774,744,726,4
1122,1449,309,3,2,0,4.6893203880000005,19,0,16.26315789,305.98692810000006,0.990248958,126,0.40776699,77,0.24919093899999997,381,367,3
1569,451,100,0,5,0,4.51,6,0,16.66666667,98.31958763,0.9831958759999999,44,0.44,39,0.39,127,127,2
1778,2903,615,14,11,0,4.720325203,37,2,16.62162162,602.6523416,0.979922507,261,0.42439024399999997,172,0.279674797,626,598,4
1192,1620,373,20,7,0,4.343163539,23,0,16.2173913,365.6539162,0.980305405,176,0.471849866,81,0.21715817699999998,393,380,3
1676,1620,370,0,3,0,4.378378378,21,0,17.61904762,364.3187215,0.984645193,154,0.416216216,118,0.31891891899999997,421,404,3
74,2087,435,18,3,1,4.797701149,20,0,21.75,432.65588909999997,0.994611239,183,0.420689655,106,0.243678161,512,508,4
425,2142,403,7,5,0,5.315136476,15,2,26.86666667,399.6500416,0.991687448,190,0.47146402,96,0.2382134,486,468,3
328,2888,585,20,28,1,4.936752137,39,2,15.0,578.3104631,0.988564894,246,0.42051282100000004,143,0.24444444399999998,606,580,5
1511,2416,471,7,2,0,5.129511677,26,0,18.11538462,461.98704100000003,0.9808642059999999,227,0.481953291,137,0.290870488,502,484,4
1664,1828,371,17,3,0,4.92722372,19,0,19.52631579,369.66485510000007,0.996401227,170,0.458221024,87,0.234501348,437,424,3
1188,2042,411,6,8,0,4.96836983,25,1,16.44,406.64547680000004,0.9894050529999999,208,0.506082725,120,0.291970803,486,478,3
1046,188,41,0,2,0,4.585365854,0,0,41.0,40.0,0.975609756,14,0.341463415,13,0.31707317100000004,64,64,1
659,2530,513,17,2,0,4.931773879,18,1,28.5,506.32674569999995,0.986991707,280,0.545808967,163,0.317738791,519,495,4
127,1156,236,6,9,0,4.898305085,13,3,18.15384615,234.3190883,0.9928774929999999,119,0.504237288,69,0.29237288100000003,280,276,3
1364,1839,369,9,3,1,4.983739837,20,0,18.45,366.9891008,0.994550409,177,0.47967479700000004,100,0.27100271,421,417,4
1237,1276,263,1,2,0,4.8517110269999995,9,0,29.22222222,260.6564103,0.991089012,155,0.589353612,74,0.281368821,288,276,4
431,3554,694,7,4,4,5.121037464,21,1,33.04761905,691.3256262,0.996146435,306,0.44092219,160,0.23054755,744,719,3
622,1907,397,10,4,0,4.803526448,20,1,19.85,392.30970460000003,0.988185654,175,0.440806045,107,0.269521411,445,425,4
797,2403,508,33,16,0,4.730314961,22,1,23.09090909,504.31884060000004,0.9927536229999999,231,0.454724409,131,0.25787401600000004,544,525,4
1418,1537,294,15,8,0,5.227891156,14,2,21.0,292.9931507,0.996575342,124,0.421768707,62,0.210884354,380,372,4
530,2038,409,12,6,2,4.9828850860000005,16,6,25.5625,405.3153153,0.990990991,182,0.444987775,78,0.19070904600000002,472,460,3
95,6142,1157,16,10,0,5.308556612,51,12,22.68627451,1141.9808859999998,0.9870189159999999,484,0.41832325,251,0.216940363,750,750,4
877,1536,306,8,4,0,5.019607843,14,0,21.85714286,298.328844,0.974930863,168,0.5490196079999999,113,0.369281046,340,328,3
639,1328,279,16,4,0,4.759856631,12,1,23.25,279.0,1.0,129,0.462365591,71,0.25448028699999997,330,317,3
848,3155,666,52,16,1,4.7372372369999995,25,7,26.64,660.6596067,0.9919813909999999,334,0.501501502,150,0.225225225,711,677,4
1672,1718,376,0,2,0,4.569148936,28,0,13.42857143,363.6484018,0.967150005,149,0.39627659600000004,92,0.244680851,436,419,3
203,3350,678,35,13,1,4.94100295,31,1,21.87096774,671.3165432,0.990142394,349,0.514749263,178,0.262536873,750,750,4
1794,1448,263,5,3,0,5.505703422000001,15,0,17.53333333,261.6564496,0.994891443,124,0.47148289,66,0.25095057,335,327,3
1526,1776,346,9,6,0,5.132947977,16,0,21.625,343.6588921,0.9932337920000001,166,0.479768786,87,0.251445087,420,409,3
1535,2486,501,24,3,0,4.9620758480000005,26,0,19.26923077,497.65330660000006,0.993319973,257,0.512974052,121,0.24151696600000003,551,530,4
155,2453,484,7,9,0,5.068181818,25,1,19.36,477.31388889999994,0.9861857209999999,236,0.487603306,137,0.283057851,553,531,4
1779,2467,550,17,14,0,4.485454545,30,2,18.33333333,544.3235473999999,0.9896791770000001,249,0.452727273,160,0.290909091,541,520,4
1382,1179,231,8,2,0,5.1038961039999995,8,1,28.875,228.3274596,0.9884305609999999,99,0.428571429,69,0.298701299,289,283,3
815,3683,678,30,9,1,5.432153392000001,26,0,26.07692308,674.9911243,0.99556213,392,0.578171091,161,0.237463127,707,689,5
703,1919,403,0,6,0,4.7617866,23,0,17.52173913,392.32482989999994,0.973510744,157,0.389578164,105,0.260545906,469,453,3
942,3247,638,49,5,0,5.089341693,23,1,27.73913043,634.3218029,0.994234801,322,0.5047021939999999,153,0.239811912,715,696,4
247,1318,268,10,4,0,4.917910448,12,0,22.33333333,265.6491228,0.99122807,141,0.5261194029999999,78,0.291044776,311,306,4
765,1688,344,6,8,0,4.906976744,23,1,14.95652174,339.98240469999996,0.988320944,149,0.433139535,99,0.287790698,398,383,3
427,3010,621,48,7,0,4.847020934,28,1,22.17857143,616.9870758999999,0.993537964,315,0.5072463770000001,144,0.231884058,672,661,3
504,1589,304,15,3,0,5.226973684,11,1,27.63636364,301.65780730000006,0.9922954190000001,168,0.552631579,83,0.273026316,284,270,3
411,1852,406,8,2,0,4.561576355,22,0,18.45454545,394.98987339999996,0.972881462,219,0.539408867,122,0.300492611,424,392,3
1189,1148,236,9,2,0,4.86440678,9,0,26.22222222,233.99141630000003,0.991489052,111,0.470338983,77,0.326271186,285,280,3
442,2967,589,23,3,1,5.037351443,27,0,21.81481481,581.9931271,0.988103781,306,0.5195246179999999,162,0.275042445,610,585,4
931,2524,509,31,2,0,4.958742633,23,1,22.13043478,506.32674569999995,0.994748027,275,0.540275049,84,0.16502947,430,405,4
741,3941,818,22,8,0,4.817848411,37,0,22.10810811,807.9876695,0.987759987,338,0.41320293399999997,192,0.23471882600000002,750,750,4
1190,1575,315,9,7,0,5.0,15,0,21.0,314.3290735,0.997870075,150,0.47619047600000003,76,0.241269841,384,375,4
287,2927,600,25,16,1,4.8783333330000005,18,3,33.33333333,595.9932886,0.993322148,262,0.436666667,126,0.21,719,703,4
927,1645,339,12,5,0,4.852507375,12,0,28.25,338.0,0.997050147,169,0.498525074,92,0.27138643100000004,416,400,3
1463,2173,418,25,3,0,5.198564593,17,0,24.58823529,412.9951456,0.988026664,188,0.44976076600000003,111,0.26555023899999997,525,513,3
1251,1885,365,20,15,0,5.164383562,13,0,28.07692308,362.6538108,0.9935720840000001,153,0.419178082,75,0.20547945199999998,470,464,4
1123,3059,602,17,4,0,5.081395349,23,0,26.17391304,596.9866444,0.991672167,283,0.47009966799999997,148,0.24584717600000003,685,664,4
302,861,173,10,4,0,4.976878613,8,1,21.625,171.3254902,0.990320753,83,0.479768786,48,0.277456647,216,214,3
326,1631,321,10,5,0,5.080996885,12,2,26.75,319.99373039999995,0.996865204,148,0.46105919,86,0.267912773,386,380,3
820,3527,744,31,16,26,4.740591398,19,1,39.15789474,735.3206865000001,0.9883342559999999,293,0.393817204,156,0.20967741899999998,750,750,4
1213,577,121,0,2,0,4.768595041,6,0,20.16666667,117.6609195,0.9724042940000001,58,0.47933884299999996,37,0.30578512399999996,163,164,2
573,3794,779,18,5,0,4.870346598,26,0,29.96153846,777.6632347,0.998283998,375,0.48138639299999997,243,0.311938383,750,750,3
932,1872,384,6,2,0,4.875,8,1,48.0,379.3192982,0.9878106729999999,154,0.40104166700000005,117,0.3046875,501,485,3
172,3237,623,18,8,0,5.195826645,26,1,23.96153846,617.9903069000001,0.9919587590000001,280,0.449438202,155,0.248796148,750,750,4
1156,3165,625,20,11,0,5.064,34,1,18.38235294,619.6527331,0.991444373,335,0.536,191,0.3056,696,660,4
747,1405,295,0,2,0,4.762711864,13,0,22.69230769,290.9862543,0.986394082,115,0.38983050799999996,51,0.172881356,363,349,3
10,1741,374,13,11,0,4.655080214,15,2,24.93333333,372.6594982,0.9964157709999999,187,0.5,108,0.288770053,403,394,3
1359,3121,634,23,12,0,4.922712934,33,3,19.21212121,627.3185185,0.9894613859999999,273,0.430599369,134,0.211356467,721,701,5
1203,1414,288,9,22,0,4.909722222,11,0,26.18181818,286.32865499999997,0.9941967190000001,154,0.5347222220000001,91,0.31597222199999997,310,298,3
229,1626,331,25,2,0,4.912386707,18,0,18.38888889,327.3170732,0.988873333,169,0.510574018,77,0.23262839899999999,402,389,3
1415,2960,634,46,17,0,4.668769716,28,4,22.64285714,631.3248945,0.9957805909999999,305,0.481072555,140,0.22082018899999997,558,544,3
170,1059,217,6,7,0,4.880184332,9,0,24.11111111,213.6541471,0.984581323,108,0.49769585299999997,54,0.24884792600000002,227,219,3
410,1045,212,4,2,0,4.929245283,9,0,23.55555556,208.9903846,0.9858037009999999,102,0.481132075,51,0.240566038,282,275,3
1543,2715,560,11,4,0,4.848214286,25,2,22.4,546.3199513,0.9755713420000001,275,0.491071429,163,0.291071429,575,536,4
1565,2646,509,10,4,0,5.198428291,24,0,21.20833333,505.98816569999997,0.99408284,242,0.475442043,135,0.265225933,590,575,4
1798,2737,559,22,5,0,4.896243292,27,0,20.7037037,551.9784172999999,0.987439029,302,0.540250447,168,0.30053667300000003,542,511,3
571,1827,372,8,14,2,4.911290323,12,1,31.0,365.989071,0.9838415890000001,168,0.45161290299999995,99,0.266129032,448,438,4
542,3072,579,22,8,0,5.305699482,7,1,82.71428571,569.9894921,0.98443781,246,0.424870466,139,0.240069085,669,650,4
1496,2551,498,16,7,0,5.12248996,36,2,13.83333333,495.65725810000004,0.995295699,240,0.48192771100000004,108,0.21686747,605,587,4
776,1471,286,3,2,0,5.143356643,8,0,35.75,280.65714289999994,0.981318681,107,0.37412587399999997,78,0.272727273,388,381,3
256,1808,351,9,4,0,5.150997151,15,2,23.4,345.99420289999995,0.98573847,177,0.504273504,91,0.25925925899999996,443,422,3
94,3678,790,24,17,2,4.655696203,37,3,21.35135135,781.3214286,0.9890144670000001,372,0.47088607600000004,211,0.267088608,750,750,4
1146,638,136,3,2,0,4.691176471,5,0,27.2,134.3233083,0.9876713840000001,60,0.441176471,40,0.294117647,186,182,2
118,726,154,2,2,0,4.714285714,10,0,15.4,151.31125830000002,0.982540638,73,0.47402597399999996,45,0.29220779199999997,199,196,1
522,913,194,1,3,0,4.7061855669999995,9,0,21.55555556,192.0,0.9896907220000001,68,0.350515464,62,0.319587629,266,261,2
8,1944,372,20,4,0,5.225806452,18,0,20.66666667,370.6594595,0.996396396,197,0.529569892,109,0.293010753,422,413,4
1010,2159,428,24,12,0,5.044392523,20,2,21.4,424.98591550000003,0.992957746,218,0.509345794,90,0.210280374,466,454,4
510,1996,405,28,2,0,4.928395062,17,0,23.82352941,402.3250415,0.993395164,196,0.483950617,122,0.301234568,443,433,3
1258,573,124,0,3,0,4.6209677419999995,5,0,24.8,122.0,0.983870968,54,0.435483871,37,0.298387097,169,166,2
355,1174,232,2,10,0,5.060344828,16,0,14.5,229.6463768,0.989855072,106,0.456896552,76,0.327586207,235,229,3
508,581,116,0,4,0,5.00862069,4,0,29.0,113.98230090000001,0.982606042,55,0.474137931,32,0.275862069,167,163,1
1449,2297,476,24,3,2,4.825630252,18,4,26.44444444,473.32208160000005,0.9943741209999999,232,0.487394958,121,0.254201681,509,488,3
434,2597,526,11,3,0,4.937262357,26,0,20.23076923,519.6538708,0.987935116,231,0.439163498,138,0.262357414,586,561,4
1747,2335,450,14,8,1,5.188888888999999,22,0,20.45454545,448.9955357,0.997767857,183,0.40666666700000004,95,0.21111111100000002,533,521,4
1081,2142,430,23,23,1,4.981395349,22,0,19.54545455,425.65105389999997,0.9898861720000001,213,0.49534883700000004,103,0.23953488399999998,417,406,4
460,1747,349,3,7,0,5.005730659,6,0,58.16666667,344.994186,0.9885220229999999,167,0.478510029,93,0.266475645,381,367,3
1621,1020,218,17,10,0,4.678899083,9,1,24.22222222,217.3271605,0.99691358,101,0.46330275200000004,43,0.19724770600000002,236,230,3
1475,2112,410,16,13,1,5.151219512,19,0,21.57894737,408.32516339999995,0.995915033,203,0.495121951,96,0.234146341,428,411,4
855,2723,544,4,13,0,5.0055147060000005,38,0,14.31578947,537.9851852,0.988943355,220,0.404411765,110,0.202205882,599,581,4
1544,1234,265,5,2,0,4.656603774,10,1,26.5,260.6487867,0.983580327,115,0.433962264,75,0.28301886800000003,347,340,3
979,1091,224,10,4,1,4.870535714,12,1,18.66666667,221.981982,0.990990991,101,0.45089285700000004,54,0.24107142899999998,287,286,2
1469,2808,575,13,7,0,4.8834782610000005,31,1,18.548387100000003,567.6549502,0.987226,247,0.42956521700000005,141,0.245217391,627,594,3
210,2114,455,29,2,0,4.646153846,12,1,37.91666667,449.33035710000007,0.987539246,197,0.43296703299999995,125,0.274725275,499,486,3
609,871,179,0,2,0,4.8659217880000005,3,0,59.66666667,173.6627907,0.9701831879999999,77,0.430167598,41,0.229050279,264,257,3
1106,2776,537,21,9,0,5.169459963,26,0,20.65384615,531.6541588,0.990044989,260,0.484171322,147,0.273743017,636,617,4
697,2109,426,19,10,0,4.950704225,21,0,20.28571429,422.65563439999994,0.992149376,196,0.46009389700000003,89,0.208920188,476,451,3
1762,2573,528,19,15,2,4.8731060610000005,24,4,22.0,525.3231939,0.994930292,281,0.53219697,159,0.301136364,482,465,4
1376,1785,361,20,7,0,4.9445983380000005,17,5,21.23529412,357.65363130000003,0.9907302809999999,168,0.465373961,95,0.263157895,448,431,3
1223,2456,481,27,19,1,5.106029106,34,2,14.14705882,477.6527488,0.993041058,241,0.501039501,135,0.280665281,548,524,4
694,1909,390,16,2,1,4.894871795,12,4,32.5,386.6597582,0.991435277,161,0.41282051299999994,87,0.223076923,482,471,3
204,995,196,9,2,0,5.076530612,15,0,13.06666667,193.98963730000003,0.989743047,83,0.42346938799999995,42,0.214285714,257,255,2
842,1956,392,18,5,0,4.989795918,19,5,20.63157895,387.6495287,0.988901859,174,0.44387755100000004,81,0.206632653,431,415,3
213,3169,664,10,21,0,4.772590361000001,33,3,20.12121212,655.9878418999999,0.987933497,300,0.451807229,202,0.304216867,698,653,4
408,2828,562,25,11,3,5.03202847,25,2,22.48,559.3238094999999,0.995238095,331,0.5889679720000001,179,0.318505338,553,536,4
1311,2102,425,19,4,1,4.945882353,13,2,32.69230769,422.99526069999996,0.995282966,183,0.430588235,112,0.263529412,509,489,4
1265,1423,303,12,8,0,4.696369637,6,0,50.5,300.6577778,0.9922698940000001,140,0.462046205,77,0.254125413,369,364,3
804,1821,391,11,12,0,4.657289003,21,0,18.61904762,386.9845361,0.989730271,171,0.43734015299999995,96,0.245524297,459,441,3
727,1195,257,1,2,0,4.649805447,6,0,42.83333333,253.648294,0.986958342,110,0.42801556399999996,74,0.287937743,293,281,2
1585,1560,297,14,4,0,5.252525253,16,0,18.5625,295.9932203,0.9966101690000001,156,0.525252525,81,0.272727273,308,292,3
1568,2529,469,24,3,3,5.392324094,19,2,24.68421053,465.65665240000004,0.992871327,227,0.48400852899999997,116,0.247334755,601,588,5
606,1351,267,11,3,0,5.059925094,18,0,14.83333333,263.9848485,0.988707298,134,0.501872659,61,0.22846441899999997,308,302,4
1352,2250,466,0,2,0,4.82832618,28,0,16.64285714,456.97396960000003,0.9806308359999999,212,0.45493562200000004,138,0.296137339,410,394,3
728,1479,312,15,8,2,4.740384615,13,0,24.0,311.32903230000005,0.997849462,138,0.44230769200000003,90,0.288461538,389,383,3
125,1628,337,16,4,0,4.830860534,17,0,19.82352941,334.3233533,0.992057428,171,0.507418398,70,0.207715134,410,395,3
290,2420,474,11,15,0,5.1054852319999995,23,1,20.60869565,469.3177636,0.990121864,224,0.47257384,116,0.244725738,496,476,3
1480,3384,676,23,22,0,5.00591716,30,1,22.53333333,672.6567755,0.9950544020000001,328,0.48520710100000003,185,0.273668639,708,678,4
40,2486,511,14,21,0,4.864970646000001,20,1,25.55,501.31875410000004,0.981054313,250,0.489236791,130,0.254403131,535,498,3
1741,5384,1047,55,27,2,5.142311366,43,1,24.34883721,1042.324402,0.99553429,523,0.499522445,280,0.267430755,750,750,5
1196,3680,752,19,23,0,4.893617021,28,0,26.85714286,736.9891746000001,0.980038796,355,0.47207446799999997,213,0.283244681,736,698,4
1604,1018,220,0,2,0,4.627272727,8,2,27.5,210.3269537,0.956031608,79,0.35909090899999996,51,0.23181818199999998,293,286,3
1771,1311,289,11,2,1,4.53633218,9,5,32.11111111,283.6572438,0.981512954,148,0.512110727,80,0.276816609,329,321,3
1746,1542,333,3,2,0,4.630630631,15,0,22.2,329.98787880000003,0.9909545909999999,140,0.42042042,93,0.279279279,386,375,3
1168,2172,447,18,10,0,4.859060403,21,6,21.28571429,441.6606198,0.9880550779999999,276,0.617449664,129,0.288590604,443,425,3
655,1440,276,1,11,0,5.2173913039999995,14,1,19.71428571,272.99264710000006,0.989103794,135,0.489130435,82,0.29710144899999996,320,314,3
301,2751,568,41,19,1,4.843309859,28,1,20.28571429,566.3274441000001,0.9970553590000001,280,0.49295774600000003,132,0.23239436600000002,561,535,4
1563,3800,766,55,15,0,4.960835509,27,0,28.37037037,762.6579407,0.9956369979999999,350,0.45691906,175,0.22845953,750,750,5
299,4173,829,41,17,2,5.033775633,42,6,19.73809524,824.6610101,0.994765995,398,0.48009650200000004,195,0.23522316,750,750,5
914,1979,390,13,14,0,5.074358974,20,2,19.5,389.32989689999994,0.998281787,172,0.441025641,99,0.253846154,466,445,3
188,2847,540,23,9,0,5.272222222,19,0,28.42105263,537.3308458,0.9950571220000001,256,0.474074074,147,0.272222222,595,574,4
243,3316,716,21,25,0,4.631284916,31,2,23.09677419,712.9915966,0.995798319,275,0.38407821200000003,155,0.216480447,750,750,3
144,2228,455,21,6,0,4.896703297,15,5,30.33333333,452.99117,0.995584989,250,0.549450549,127,0.279120879,541,531,4
1729,1862,408,29,21,2,4.56372549,21,1,19.42857143,403.325062,0.988541819,190,0.465686275,114,0.279411765,431,426,3
1709,2228,440,18,8,1,5.063636364,10,2,44.0,436.65598780000005,0.9923999720000001,204,0.46363636399999997,125,0.284090909,486,469,4
1325,3539,686,14,3,0,5.158892128,38,0,18.05263158,682.9912281000001,0.995614035,346,0.5043731779999999,162,0.23615160300000002,707,674,4
409,2101,444,10,6,2,4.731981982,26,0,17.07692308,438.9863636,0.988708026,198,0.44594594600000004,109,0.245495495,511,498,3
952,2646,532,16,2,3,4.973684211,29,3,18.34482759,527.9886577999999,0.992459883,234,0.439849624,140,0.263157895,601,585,3
1622,2393,436,7,5,1,5.48853211,21,2,20.76190476,430.316358,0.9869641240000001,195,0.447247706,95,0.21788990800000002,574,553,4
1184,3154,598,23,18,1,5.274247492,36,1,16.61111111,592.989899,0.991621905,292,0.488294314,126,0.21070234100000002,688,668,5
1724,1881,378,15,2,0,4.976190476,15,0,25.2,374.99465239999995,0.992049345,209,0.552910053,107,0.283068783,445,429,3
1470,3842,746,17,15,0,5.150134048,37,1,20.16216216,741.9892472999999,0.9946236559999999,315,0.42225201100000004,151,0.202412869,750,750,4
615,2201,450,24,11,1,4.891111111,17,3,26.47058824,447.32142860000005,0.994047619,223,0.495555556,111,0.246666667,471,459,4
623,3208,615,28,11,0,5.216260163,27,1,22.77777778,611.3246187000001,0.99402377,296,0.481300813,169,0.27479674800000004,702,676,4
1086,1545,296,9,8,1,5.219594595,17,3,17.41176471,294.6575964,0.995464853,153,0.5168918920000001,69,0.233108108,346,341,3
1510,1599,327,7,7,0,4.889908257,15,0,21.8,325.3230769,0.994871795,136,0.415902141,81,0.24770642199999998,392,379,3
54,2729,524,21,4,0,5.2080152669999995,20,0,26.2,519.9884837000001,0.992344435,250,0.477099237,143,0.272900763,527,504,4
1070,1368,270,4,4,0,5.066666667,18,0,15.0,268.99253730000004,0.996268657,127,0.47037037,60,0.222222222,326,320,3
778,2857,613,28,4,4,4.660685155,34,6,18.02941176,604.6491227999999,0.9863770359999999,267,0.435562806,164,0.267536705,654,637,4
1028,1483,298,15,7,0,4.9765100669999995,18,0,16.55555556,295.32203389999995,0.991013537,139,0.466442953,80,0.268456376,359,346,3
16,3471,720,12,14,0,4.820833333,39,0,18.46153846,711.6462111000001,0.988397515,331,0.459722222,209,0.290277778,656,626,4
739,1618,356,8,6,2,4.54494382,22,3,16.18181818,348.65329510000004,0.9793631890000001,163,0.45786516899999996,96,0.269662921,394,380,3
933,2478,537,2,12,0,4.61452514,47,0,11.42553191,533.9925093999999,0.994399459,236,0.439478585,143,0.266294227,572,543,3
1360,1778,364,7,5,0,4.884615385,15,0,24.26666667,358.65921789999993,0.9853275220000001,223,0.6126373629999999,128,0.35164835200000005,442,429,3
625,1080,249,4,2,0,4.337349398,12,0,20.75,246.9918699,0.991935221,109,0.437751004,67,0.269076305,217,216,2
1494,1172,240,2,3,0,4.883333333,14,0,17.14285714,238.31932769999997,0.992997199,115,0.47916666700000005,69,0.2875,301,297,3
298,2534,526,7,14,1,4.817490493999999,24,0,21.91666667,522.9885496,0.9942748090000001,260,0.494296578,151,0.287072243,580,563,3
1212,2401,486,27,12,0,4.9403292180000005,21,7,23.14285714,480.64872330000003,0.988989143,238,0.48971193399999996,88,0.18106995899999997,520,500,4
902,1035,207,4,5,2,5.0,8,1,25.875,205.9902439,0.9951219509999999,106,0.512077295,64,0.309178744,264,262,3
791,1531,323,8,13,0,4.73993808,17,0,19.0,321.6645833,0.9958655829999999,164,0.507739938,81,0.250773994,386,376,3
310,2592,496,24,2,0,5.225806452,18,0,27.55555556,491.65314400000005,0.991236177,236,0.47580645200000005,107,0.21572580600000002,487,472,4
1649,1857,373,17,7,0,4.978552279,20,1,18.65,367.63791549999996,0.985624438,170,0.455764075,108,0.289544236,444,437,3
505,2694,523,22,7,2,5.151051625,26,0,20.11538462,520.9923225,0.996161228,246,0.47036328899999996,133,0.254302103,578,563,4
111,1810,344,19,5,1,5.261627907,11,2,31.27272727,343.3294347,0.998050682,151,0.43895348799999995,68,0.197674419,429,418,3
272,644,131,1,6,0,4.916030534,11,0,11.90909091,130.32299740000002,0.9948320409999999,57,0.43511450399999996,42,0.320610687,147,139,2
1060,3664,746,34,26,1,4.91152815,32,3,23.3125,742.9946164,0.995971336,317,0.424932976,142,0.190348525,750,750,4
1298,1594,303,8,4,0,5.260726073,19,2,15.94736842,302.3289037,0.9977851609999999,136,0.448844884,62,0.204620462,361,349,4
1609,1356,265,15,2,0,5.116981132,11,0,24.09090909,264.0,0.996226415,132,0.498113208,83,0.313207547,304,295,2
1061,1963,398,16,2,0,4.932160804,19,0,20.94736842,386.6597582,0.97150693,191,0.479899497,108,0.27135678399999996,470,455,4
1643,1980,372,18,9,0,5.322580645,18,0,20.66666667,370.6594595,0.996396396,196,0.52688172,88,0.23655914,456,440,4
1363,1294,248,8,6,0,5.217741935,14,0,17.71428571,244.65573769999997,0.9865150709999999,107,0.43145161299999996,74,0.298387097,256,254,3
278,1310,268,5,2,0,4.888059701,12,0,22.33333333,262.6489227,0.980033294,118,0.440298507,82,0.30597014899999997,366,355,3
1610,3957,761,34,11,0,5.199737188,34,1,22.38235294,756.3236588,0.993855005,370,0.486202365,155,0.20367936899999997,750,750,4
300,3393,666,5,21,0,5.094594595,39,0,17.07692308,657.3102061000001,0.9869522609999999,318,0.47747747700000004,162,0.243243243,605,570,4
578,406,88,6,6,0,4.6136363639999995,4,0,22.0,87.65891473,0.9961240309999999,37,0.420454545,19,0.21590909100000003,117,115,1
1108,1697,341,18,15,0,4.976539589,15,2,22.73333333,339.65880039999996,0.996066863,166,0.48680351899999996,86,0.252199413,392,372,3
119,2341,505,17,13,1,4.6356435639999996,22,5,22.95454545,504.33068260000005,0.9986746190000001,166,0.328712871,126,0.24950495,563,552,3
153,1637,329,25,5,0,4.975683891,11,1,29.90909091,326.6584867,0.9928829379999999,146,0.44376899700000005,82,0.24924012199999998,390,385,4
585,2215,465,17,16,0,4.76344086,27,1,17.22222222,457.6478261,0.984188873,238,0.5118279570000001,105,0.225806452,537,518,3
1318,2435,517,21,2,0,4.709864603,15,0,34.46666667,511.3268102,0.989026712,238,0.460348162,148,0.286266925,553,534,3
814,1481,283,8,2,0,5.233215548,16,0,17.6875,280.99285710000004,0.992907622,134,0.473498233,80,0.28268551199999997,340,327,3
1575,2608,520,12,4,0,5.015384615,30,5,17.33333333,514.6537468,0.989718744,255,0.490384615,148,0.284615385,555,527,4
68,1306,265,16,4,0,4.928301887,12,0,22.08333333,263.65652719999997,0.994930292,162,0.611320755,81,0.305660377,306,297,3
113,973,194,7,4,0,5.015463918,8,0,24.25,192.32635249999998,0.9913729509999999,99,0.5103092779999999,48,0.24742268,253,251,2
1248,3573,694,35,8,1,5.148414986000001,33,1,21.03030303,686.9797687999999,0.989884393,313,0.451008646,126,0.181556196,750,750,4
940,2956,580,30,10,3,5.096551723999999,29,5,20.0,573.982669,0.989625291,262,0.451724138,118,0.203448276,684,669,4
82,2084,405,1,16,0,5.1456790119999996,19,0,21.31578947,396.9651741,0.9801609240000001,186,0.459259259,94,0.232098765,379,366,4
1243,1480,320,0,3,0,4.625,13,0,24.61538462,315.65820110000004,0.986431878,137,0.428125,102,0.31875,356,353,2
275,2524,525,21,16,0,4.807619048,23,2,22.82608696,522.3231358,0.994901211,244,0.464761905,137,0.260952381,560,538,4
415,963,188,3,11,0,5.122340426,8,1,23.5,187.3261649,0.9964157709999999,90,0.47872340399999996,48,0.25531914899999997,227,225,3
1341,820,162,9,2,0,5.061728395,5,2,32.4,159.312369,0.983409685,72,0.444444444,38,0.23456790100000002,208,204,2
20,1550,350,6,14,0,4.428571429,11,0,31.81818182,349.66475099999997,0.999042146,139,0.397142857,103,0.294285714,380,373,3
1236,2636,507,11,2,0,5.199211045,38,0,13.34210526,502.3187831,0.990766831,247,0.487179487,132,0.26035503,534,513,4
788,1091,211,9,2,0,5.1706161139999995,14,0,15.07142857,207.3172303,0.982546115,107,0.507109005,57,0.27014218,271,260,3
826,2005,412,27,14,0,4.8665048539999995,21,0,19.61904762,409.6552846,0.994308943,188,0.45631068,93,0.225728155,482,478,4
1158,757,164,5,9,0,4.615853659,8,0,20.5,160.9751553,0.981555825,60,0.365853659,44,0.26829268300000003,207,204,2
1411,1843,379,1,12,2,4.862796834,16,0,23.6875,373.9893048,0.986779168,175,0.461741425,108,0.284960422,459,443,4
873,2220,444,19,4,2,5.0,16,0,27.75,440.6560847,0.992468659,241,0.5427927929999999,141,0.317567568,503,482,3
